Banco;Cuenta;TipoRec;Fecha Corte;Fecha Trn;ValorTotal;Divipo;%;ot
52;;SIMIT;2007-11-13;2007-11-13;981755,00;18001000;10;Florencia Caqueta
52;;SIMIT;2007-11-21;2007-11-21;681809,00;18001000;10;Florencia Caqueta
52;;SIMIT;2007-12-11;2007-12-11;877440,00;18001000;10;Florencia Caqueta
52;;SIMIT;2007-12-21;2007-12-21;766802,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-01-14;2008-01-14;654417,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-01-17;2008-01-17;1096551,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-02-06;2008-02-06;2537098,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-02-20;2008-02-20;1585562,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-03-04;2008-03-04;2132756,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-03-17;2008-03-17;1443730,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-04-04;2008-04-04;906447,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-04-17;2008-04-17;1142169,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-05-12;2008-05-12;1221616,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-05-21;2008-05-21;726828,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-05-22;2008-05-22;21685,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-06-09;2008-06-09;1373336,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-06-19;2008-06-19;638163,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-07-10;2008-07-10;769098,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-07-22;2008-07-22;952995,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-08-21;2008-08-21;883979,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-08-23;2008-08-23;713139,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-09-10;2008-09-10;381311,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-09-23;2008-09-23;890477,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-10-14;2008-10-14;780478,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-10-21;2008-10-21;678067,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-11-05;2008-11-05;603279,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-11-23;2008-11-23;265298,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-12-04;2008-12-04;397801,00;18001000;10;Florencia Caqueta
52;;SIMIT;2008-12-17;2008-12-17;505835,00;18001000;10;Florencia Caqueta
52;;SIMIT;2009-01-13;2009-01-13;350476,00;18001000;10;Florencia Caqueta
52;;SIMIT;2009-01-20;2009-01-20;404220,00;18001000;10;Florencia Caqueta
52;;SIMIT;2009-02-06;2009-02-06;650758,00;18001000;10;Florencia Caqueta
52;;SIMIT;2009-02-23;2009-02-23;218192,00;18001000;10;Florencia Caqueta
52;;SIMIT;2009-09-21;2009-09-21;6210663,00;18001000;10;Florencia Caqueta
52;;SIMIT;2009-10-07;2009-10-07;16640814,00;18001000;10;Florencia Caqueta
52;;SIMIT;2004-06-18;2004-06-18;2087170,00;20001000;10;Valledupar
52;;SIMIT;2004-11-17;2004-11-17;665910,00;20001000;10;Valledupar
52;;SIMIT;2004-11-26;2004-11-26;1750005,00;20001000;10;Valledupar
52;;SIMIT;2005-06-21;2005-06-21;1325049,00;20001000;10;Valledupar
52;;SIMIT;2005-08-08;2005-08-08;1113682,00;20001000;10;Valledupar
52;;SIMIT;2005-08-29;2005-08-29;3120724,00;20001000;10;Valledupar
52;;SIMIT;2005-08-29;2005-08-29;1038843,00;20001000;10;Valledupar
52;;SIMIT;2005-10-20;2005-10-20;1574000,00;20001000;10;Valledupar
52;;SIMIT;2005-11-17;2005-11-17;1366822,00;20001000;10;Valledupar
52;;SIMIT;2005-12-12;2005-12-12;1115403,00;20001000;10;Valledupar
52;;SIMIT;2005-12-12;2005-12-12;1716004,00;20001000;10;Valledupar
52;;SIMIT;2006-01-01;2006-01-01;1484249,00;20001000;10;Valledupar
52;;SIMIT;2006-03-22;2006-03-22;1074827,00;20001000;10;Valledupar
52;;SIMIT;2006-05-19;2006-05-19;2481108,00;20001000;10;Valledupar
52;;SIMIT;2006-09-22;2006-09-22;18825980,00;20001000;10;Valledupar
52;;SIMIT;2006-12-22;2006-12-22;8068277,00;20001000;10;Valledupar
52;;SIMIT;2007-08-15;2007-08-15;105352574,00;20001000;10;Valledupar
52;;SIMIT;2007-11-21;2007-11-21;28081051,60;20001000;10;Valledupar
52;;SIMIT;2007-12-21;2007-12-21;15146462,00;20001000;10;Valledupar
52;;SIMIT;2008-01-14;2008-01-14;6880261,00;20001000;10;Valledupar
52;;SIMIT;2008-01-14;2008-01-14;10861242,00;20001000;10;Valledupar
52;;SIMIT;2008-02-06;2008-02-06;7492380,00;20001000;10;Valledupar
52;;SIMIT;2008-03-17;2008-03-17;7363146,00;20001000;10;Valledupar
52;;SIMIT;2008-04-17;2008-04-17;9969561,00;20001000;10;Valledupar
52;;SIMIT;2008-04-17;2008-04-17;5291277,00;20001000;10;Valledupar
52;;SIMIT;2008-05-21;2008-05-21;14956055,00;20001000;10;Valledupar
52;;SIMIT;2008-07-10;2008-07-10;11866259,00;20001000;10;Valledupar
52;;SIMIT;2008-07-22;2008-07-22;5997788,00;20001000;10;Valledupar
52;;SIMIT;2008-08-23;2008-08-23;11115381,00;20001000;10;Valledupar
52;;SIMIT;2008-09-23;2008-09-23;7140498,00;20001000;10;Valledupar
52;;SIMIT;2008-11-05;2008-11-05;8135533,00;20001000;10;Valledupar
52;;SIMIT;2008-11-23;2008-11-23;7693675,00;20001000;10;Valledupar
52;;SIMIT;2009-01-13;2009-01-13;4257377,00;20001000;10;Valledupar
52;;SIMIT;2009-01-20;2009-01-20;9451793,00;20001000;10;Valledupar
52;;SIMIT;2009-02-23;2009-02-23;5382257,00;20001000;10;Valledupar
52;;SIMIT;2009-03-18;2009-03-18;6700107,00;20001000;10;Valledupar
52;;SIMIT;2009-05-06;2009-05-06;11541281,00;20001000;10;Valledupar
52;;SIMIT;2009-05-21;2009-05-21;10837505,00;20001000;10;Valledupar
52;;SIMIT;2009-06-23;2009-06-23;9412018,00;20001000;10;Valledupar
52;;SIMIT;2009-08-06;2009-08-06;5980440,00;20001000;10;Valledupar
52;;SIMIT;2009-09-04;2009-09-04;3077607,00;20001000;10;Valledupar
52;;SIMIT;2009-09-21;2009-09-21;3902753,00;20001000;10;Valledupar
52;;SIMIT;2009-10-22;2009-10-22;3070152,00;20001000;10;Valledupar
52;;SIMIT;2009-12-23;2009-12-23;4160953,00;20001000;10;Valledupar
02;;SIMIT;2005-08-31;2005-08-31;1653834,05;20011000;10;Aguachica
50;;SIMIT;2005-11-02;2005-11-02;1134581,00;20011000;10;Aguachica
50;;SIMIT;2005-12-21;2005-12-21;103640,00;20011000;10;Aguachica
50;;SIMIT;2005-12-21;2005-12-21;383031,00;20011000;10;Aguachica
50;;SIMIT;2005-12-21;2005-12-21;-19075,00;20011000;10;Aguachica
50;;SIMIT;2006-02-10;2006-02-10;85202,00;20011000;10;Aguachica
50;;SIMIT;2006-03-15;2006-03-15;72355,00;20011000;10;Aguachica
50;;SIMIT;2006-04-20;2006-04-20;80812,00;20011000;10;Aguachica
50;;SIMIT;2006-05-12;2006-05-12;156173,00;20011000;10;Aguachica
50;;SIMIT;2006-06-15;2006-06-15;85354,00;20011000;10;Aguachica
50;;SIMIT;2006-07-17;2006-07-17;150671,00;20011000;10;Aguachica
50;;SIMIT;2006-09-15;2006-09-15;336404,00;20011000;10;Aguachica
50;;SIMIT;2006-10-18;2006-10-18;769214,00;20011000;10;Aguachica
50;;SIMIT;2006-11-22;2006-11-22;75256,00;20011000;10;Aguachica
50;;SIMIT;2006-12-18;2006-12-18;258641,00;20011000;10;Aguachica
50;;SIMIT;2007-02-24;2007-02-24;639134,00;20011000;10;Aguachica
50;;SIMIT;2007-03-22;2007-03-22;114347,00;20011000;10;Aguachica
50;;SIMIT;2007-05-18;2007-05-18;417997,00;20011000;10;Aguachica
50;;SIMIT;2007-06-21;2007-06-21;642480,00;20011000;10;Aguachica
50;;SIMIT;2007-07-24;2007-07-24;332700,00;20011000;10;Aguachica
52;;SIMIT;2007-12-13;2007-12-13;8934126,20;20011000;10;Aguachica
52;;SIMIT;2007-12-13;2007-12-13;1888992,00;20011000;10;Aguachica
52;;SIMIT;2008-01-14;2008-01-14;-832782,00;20011000;10;Aguachica
52;;SIMIT;2008-01-14;2008-01-14;832782,00;20011000;10;Aguachica
50;;SIMIT;2008-01-16;2008-01-16;1197793,00;20011000;10;Aguachica
50;;SIMIT;2008-07-30;2008-07-30;693794,00;20011000;10;Aguachica
50;;SIMIT;2008-12-05;2008-12-05;4667586,00;20011000;10;Aguachica
50;;SIMIT;2009-03-25;2009-03-25;-319582,00;20011000;10;Aguachica
50;;SIMIT;2009-09-18;2009-09-18;2160754,60;20011000;10;Aguachica
50;;SIMIT;2009-09-18;2009-09-18;2517198,12;20011000;10;Aguachica
50;;SIMIT;2009-09-18;2009-09-18;761804,00;20011000;10;Aguachica
50;;SIMIT;2010-05-28;2010-05-28;15660248,99;20011000;10;Aguachica
50;;SIMIT;2010-12-13;2010-12-13;2883087,50;20011000;10;Aguachica
50;;SIMIT;2010-12-14;2010-12-14;8010335,51;20011000;10;Aguachica
50;;SIMIT;2011-01-31;2011-01-31;6337150,65;20011000;10;Aguachica
50;;SIMIT;2011-03-08;2011-03-08;7554845,00;20011000;10;Aguachica
40;;SIMIT;2007-06-21;2007-06-21;7226,00;20621000;10;La Paz Cesar
40;;SIMIT;2007-07-24;2007-07-24;7226,00;20621000;10;La Paz Cesar
40;;SIMIT;2007-09-21;2007-09-21;7226,00;20621000;10;La Paz Cesar
40;;SIMIT;2006-04-20;2006-04-20;441550,00;20710000;10;San Alberto
40;;SIMIT;2006-05-12;2006-05-12;224400,00;20710000;10;San Alberto
40;;SIMIT;2006-06-15;2006-06-15;1181900,00;20710000;10;San Alberto
40;;SIMIT;2006-07-17;2006-07-17;561000,00;20710000;10;San Alberto
40;;SIMIT;2006-08-12;2006-08-12;508640,00;20710000;10;San Alberto
40;;SIMIT;2006-09-15;2006-09-15;210000,00;20710000;10;San Alberto
40;;SIMIT;2007-01-19;2007-01-19;204000,00;20710000;10;San Alberto
40;;SIMIT;2008-04-16;2008-04-16;23100,00;20710000;10;San Alberto
40;;SIMIT;2008-05-22;2008-05-22;23100,00;20710000;10;San Alberto
52;;SIMIT;2004-08-15;2004-08-15;715535,00;23001000;10;Monteria
52;;SIMIT;2004-08-30;2004-08-30;6052080,00;23001000;10;Monteria
52;;SIMIT;2004-09-01;2004-09-01;2237660,00;23001000;10;Monteria
52;;SIMIT;2004-10-16;2004-10-16;1319660,00;23001000;10;Monteria
52;;SIMIT;2004-11-17;2004-11-17;1076800,00;23001000;10;Monteria
52;;SIMIT;2004-12-03;2004-12-03;2212020,00;23001000;10;Monteria
52;;SIMIT;2004-12-27;2004-12-27;182000,00;23001000;10;Monteria
52;;SIMIT;2005-01-19;2005-01-19;-182000,00;23001000;10;Monteria
52;;SIMIT;2005-02-02;2005-02-02;2218410,00;23001000;10;Monteria
52;;SIMIT;2005-02-28;2005-02-28;841590,00;23001000;10;Monteria
52;;SIMIT;2005-03-14;2005-03-14;1415665,00;23001000;10;Monteria
52;;SIMIT;2005-03-16;2005-03-16;223230,00;23001000;10;Monteria
52;;SIMIT;2005-04-05;2005-04-05;769640,00;23001000;10;Monteria
52;;SIMIT;2005-04-13;2005-04-13;3507900,00;23001000;10;Monteria
52;;SIMIT;2005-05-13;2005-05-13;19776399,60;23001000;10;Monteria
52;;SIMIT;2005-05-20;2005-05-20;7520966,10;23001000;10;Monteria
52;;SIMIT;2005-06-01;2005-06-01;8986423,80;23001000;10;Monteria
52;;SIMIT;2005-06-21;2005-06-21;982816,40;23001000;10;Monteria
52;;SIMIT;2005-07-11;2005-07-11;2143865,10;23001000;10;Monteria
52;;SIMIT;2005-07-11;2005-07-11;12144052,00;23001000;10;Monteria
52;;SIMIT;2005-07-22;2005-07-22;8496638,00;23001000;10;Monteria
52;;SIMIT;2005-07-25;2005-07-25;4017080,00;23001000;10;Monteria
52;;SIMIT;2005-08-08;2005-08-08;3949309,00;23001000;10;Monteria
52;;SIMIT;2005-08-29;2005-08-29;5223122,00;23001000;10;Monteria
52;;SIMIT;2005-09-12;2005-09-12;3182587,00;23001000;10;Monteria
52;;SIMIT;2005-09-12;2005-09-12;4870114,00;23001000;10;Monteria
52;;SIMIT;2005-09-27;2005-09-27;2806116,00;23001000;10;Monteria
52;;SIMIT;2005-10-20;2005-10-20;2164861,00;23001000;10;Monteria
52;;SIMIT;2005-11-17;2005-11-17;1580180,00;23001000;10;Monteria
52;;SIMIT;2005-11-18;2005-11-18;2219388,00;23001000;10;Monteria
52;;SIMIT;2005-12-12;2005-12-12;556252,00;23001000;10;Monteria
52;;SIMIT;2005-12-12;2005-12-12;1885004,00;23001000;10;Monteria
52;;SIMIT;2005-12-12;2005-12-12;3468823,00;23001000;10;Monteria
52;;SIMIT;2006-01-01;2006-01-01;2879949,00;23001000;10;Monteria
52;;SIMIT;2006-02-23;2006-02-23;2923506,00;23001000;10;Monteria
52;;SIMIT;2006-02-23;2006-02-23;3130488,00;23001000;10;Monteria
52;;SIMIT;2006-02-23;2006-02-23;1862351,00;23001000;10;Monteria
52;;SIMIT;2006-03-22;2006-03-22;1829890,00;23001000;10;Monteria
52;;SIMIT;2006-10-09;2006-10-09;19645744,00;23001000;10;Monteria
52;;SIMIT;2006-12-07;2006-12-07;3477286,00;23001000;10;Monteria
52;;SIMIT;2007-05-10;2007-05-10;35680064,00;23001000;10;Monteria
52;;SIMIT;2007-06-20;2007-06-20;5885987,00;23001000;10;Monteria
52;;SIMIT;2007-06-20;2007-06-20;5784405,00;23001000;10;Monteria
52;;SIMIT;2007-09-14;2007-09-14;17998905,00;23001000;10;Monteria
52;;SIMIT;2007-10-11;2007-10-11;9757618,00;23001000;10;Monteria
52;;SIMIT;2007-11-21;2007-11-21;8844264,00;23001000;10;Monteria
52;;SIMIT;2007-11-21;2007-11-21;6800931,00;23001000;10;Monteria
52;;SIMIT;2008-01-14;2008-01-14;5600807,00;23001000;10;Monteria
52;;SIMIT;2008-03-17;2008-03-17;11714652,00;23001000;10;Monteria
52;;SIMIT;2008-04-17;2008-04-17;4483397,00;23001000;10;Monteria
52;;SIMIT;2008-06-09;2008-06-09;8675357,00;23001000;10;Monteria
52;;SIMIT;2008-06-19;2008-06-19;4325779,00;23001000;10;Monteria
52;;SIMIT;2008-09-10;2008-09-10;3427255,00;23001000;10;Monteria
52;;SIMIT;2008-09-10;2008-09-10;2243819,00;23001000;10;Monteria
52;;SIMIT;2008-09-10;2008-09-10;2421933,00;23001000;10;Monteria
52;;SIMIT;2008-11-05;2008-11-05;2661912,00;23001000;10;Monteria
52;;SIMIT;2008-11-23;2008-11-23;4507928,00;23001000;10;Monteria
52;;SIMIT;2009-02-06;2009-02-06;5601780,00;23001000;10;Monteria
52;;SIMIT;2009-05-06;2009-05-06;19883686,10;23001000;10;Monteria
52;;SIMIT;2009-06-04;2009-06-04;9470049,00;23001000;10;Monteria
52;;SIMIT;2009-06-04;2009-06-04;6957572,00;23001000;10;Monteria
52;;SIMIT;2009-06-23;2009-06-23;-9470049,00;23001000;10;Monteria
52;;SIMIT;2009-06-23;2009-06-23;-6957572,00;23001000;10;Monteria
52;;SIMIT;2009-08-06;2009-08-06;7835503,00;23001000;10;Monteria
52;;SIMIT;2009-09-04;2009-09-04;3138498,13;23001000;10;Monteria
52;;SIMIT;2009-10-07;2009-10-07;3232401,00;23001000;10;Monteria
40;;SIMIT;2009-08-21;2009-08-21;93264,88;23162000;10;Cerete
52;;SIMIT;2004-11-26;2004-11-26;345000,00;23417000;10;Lorica
52;;SIMIT;2004-12-17;2004-12-17;182000,00;23417000;10;Lorica
52;;SIMIT;2005-02-02;2005-02-02;264000,00;23417000;10;Lorica
52;;SIMIT;2005-02-10;2005-02-10;323300,00;23417000;10;Lorica
52;;SIMIT;2005-02-28;2005-02-28;56560,00;23417000;10;Lorica
52;;SIMIT;2005-02-28;2005-02-28;182600,00;23417000;10;Lorica
52;;SIMIT;2005-03-14;2005-03-14;558303,00;23417000;10;Lorica
52;;SIMIT;2005-04-05;2005-04-05;91303,00;23417000;10;Lorica
52;;SIMIT;2005-04-13;2005-04-13;261200,00;23417000;10;Lorica
52;;SIMIT;2005-07-11;2005-07-11;9600,00;23417000;10;Lorica
52;;SIMIT;2005-07-11;2005-07-11;93000,00;23417000;10;Lorica
52;;SIMIT;2005-11-17;2005-11-17;9546,40;23417000;10;Lorica
52;;SIMIT;2005-12-12;2005-12-12;151500,00;23417000;10;Lorica
40;;SIMIT;2007-02-24;2007-02-24;52300,00;23417000;10;Lorica
40;;SIMIT;2007-04-25;2007-04-25;85502,00;23417000;10;Lorica
40;;SIMIT;2007-05-18;2007-05-18;19100,00;23417000;10;Lorica
40;;SIMIT;2007-06-21;2007-06-21;137450,00;23417000;10;Lorica
52;;SIMIT;2007-07-23;2007-07-23;4096026,00;23417000;10;Lorica
52;;SIMIT;2007-07-23;2007-07-23;1934918,00;23417000;10;Lorica
40;;SIMIT;2007-07-24;2007-07-24;147500,00;23417000;10;Lorica
52;;SIMIT;2007-08-23;2007-08-23;2400000,00;23417000;10;Lorica
40;;SIMIT;2007-08-24;2007-08-24;80100,00;23417000;10;Lorica
40;;SIMIT;2007-09-21;2007-09-21;22950,00;23417000;10;Lorica
40;;SIMIT;2007-11-22;2007-11-22;111600,00;23417000;10;Lorica
40;;SIMIT;2007-12-19;2007-12-19;61060,00;23417000;10;Lorica
40;;SIMIT;2008-02-19;2008-02-19;24360,00;23417000;10;Lorica
40;;SIMIT;2008-03-31;2008-03-31;143450,00;23417000;10;Lorica
40;;SIMIT;2008-05-22;2008-05-22;161958,00;23417000;10;Lorica
40;;SIMIT;2008-06-13;2008-06-13;17350,00;23417000;10;Lorica
40;;SIMIT;2009-03-25;2009-03-25;91144,31;23555000;10;Planeta Rica
40;;SIMIT;2008-07-30;2008-07-30;2604134,00;23660000;10;Sahagun
40;;SIMIT;2009-04-20;2009-04-20;1287293,00;23660000;10;Sahagun
40;;SIMIT;2009-08-21;2009-08-21;360192,00;27000000;10;ISTMINA
40;;SIMIT;2009-09-24;2009-09-24;23075,00;27000000;10;ISTMINA
40;;SIMIT;2009-10-17;2009-10-17;109803,40;27000000;10;ISTMINA
02;;SIMIT;2009-08-21;2009-08-21;255595,00;27001000;10;Quibdo
02;;SIMIT;2009-08-21;2009-08-21;104597,00;27001000;10;Quibdo
02;;SIMIT;2009-09-24;2009-09-24;23075,00;27001000;10;Quibdo
02;;SIMIT;2009-10-17;2009-10-17;109803,40;27001000;10;Quibdo
52;;SIMIT;2004-07-01;2004-07-01;4298807,00;41000000;10;Huila Departamental
52;;SIMIT;2004-08-30;2004-08-30;1219852,00;41000000;10;Huila Departamental
52;;SIMIT;2004-12-27;2004-12-27;1933020,00;41000000;10;Huila Departamental
52;;SIMIT;2005-02-28;2005-02-28;677410,00;41000000;10;Huila Departamental
52;;SIMIT;2005-04-05;2005-04-05;749560,00;41000000;10;Huila Departamental
52;;SIMIT;2005-08-18;2005-08-18;2840600,00;41000000;10;Huila Departamental
52;;SIMIT;2005-09-27;2005-09-27;633160,00;41000000;10;Huila Departamental
52;;SIMIT;2005-11-17;2005-11-17;512970,00;41000000;10;Huila Departamental
52;;SIMIT;2005-12-12;2005-12-12;368326,00;41000000;10;Huila Departamental
52;;SIMIT;2005-12-29;2005-12-29;417940,00;41000000;10;Huila Departamental
52;;SIMIT;2006-02-23;2006-02-23;348688,00;41000000;10;Huila Departamental
52;;SIMIT;2006-03-22;2006-03-22;953023,00;41000000;10;Huila Departamental
52;;SIMIT;2006-05-19;2006-05-19;496682,00;41000000;10;Huila Departamental
52;;SIMIT;2006-06-08;2006-06-08;347340,00;41000000;10;Huila Departamental
52;;SIMIT;2006-07-06;2006-07-06;311200,00;41000000;10;Huila Departamental
52;;SIMIT;2006-08-10;2006-08-10;297076,00;41000000;10;Huila Departamental
52;;SIMIT;2006-09-06;2006-09-06;390651,00;41000000;10;Huila Departamental
52;;SIMIT;2006-10-09;2006-10-09;359340,00;41000000;10;Huila Departamental
52;;SIMIT;2006-11-10;2006-11-10;534200,00;41000000;10;Huila Departamental
52;;SIMIT;2006-12-07;2006-12-07;344534,00;41000000;10;Huila Departamental
52;;SIMIT;2006-12-22;2006-12-22;43500,00;41000000;10;Huila Departamental
52;;SIMIT;2007-02-12;2007-02-12;169400,00;41000000;10;Huila Departamental
52;;SIMIT;2007-03-09;2007-03-09;100500,00;41000000;10;Huila Departamental
52;;SIMIT;2007-04-16;2007-04-16;144100,00;41000000;10;Huila Departamental
52;;SIMIT;2007-05-10;2007-05-10;334020,00;41000000;10;Huila Departamental
52;;SIMIT;2007-06-20;2007-06-20;91900,00;41000000;10;Huila Departamental
52;;SIMIT;2007-07-10;2007-07-10;35600,00;41000000;10;Huila Departamental
52;;SIMIT;2007-08-15;2007-08-15;89500,00;41000000;10;Huila Departamental
52;;SIMIT;2007-09-14;2007-09-14;56660,00;41000000;10;Huila Departamental
52;;SIMIT;2007-10-11;2007-10-11;109180,00;41000000;10;Huila Departamental
52;;SIMIT;2007-11-13;2007-11-13;26523,00;41000000;10;Huila Departamental
52;;SIMIT;2007-12-11;2007-12-11;30060,00;41000000;10;Huila Departamental
52;;SIMIT;2008-01-14;2008-01-14;103798,00;41000000;10;Huila Departamental
52;;SIMIT;2008-02-06;2008-02-06;33328,00;41000000;10;Huila Departamental
52;;SIMIT;2008-03-04;2008-03-04;57000,00;41000000;10;Huila Departamental
52;;SIMIT;2008-04-17;2008-04-17;61900,00;41000000;10;Huila Departamental
02;;SIMIT;2008-10-17;2008-10-17;36400,00;41000000;10;Huila Departamental
02;;SIMIT;2008-12-19;2008-12-19;71133,00;41000000;10;Huila Departamental
02;;SIMIT;2008-12-19;2008-12-19;10395,00;41000000;10;Huila Departamental
02;;SIMIT;2008-12-19;2008-12-19;42275,00;41000000;10;Huila Departamental
02;;SIMIT;2008-12-19;2008-12-19;24462,00;41000000;10;Huila Departamental
02;;SIMIT;2008-12-19;2008-12-19;7900,00;41000000;10;Huila Departamental
02;;SIMIT;2008-12-19;2008-12-19;67376,00;41000000;10;Huila Departamental
02;;SIMIT;2009-04-20;2009-04-20;19000,00;41000000;10;Huila Departamental
02;;SIMIT;2009-06-24;2009-06-24;38000,00;41000000;10;Huila Departamental
02;;SIMIT;2009-06-24;2009-06-24;22480,00;41000000;10;Huila Departamental
02;;SIMIT;2009-07-23;2009-07-23;97891,00;41000000;10;Huila Departamental
02;;SIMIT;2009-09-24;2009-09-24;23100,00;41000000;10;Huila Departamental
02;;SIMIT;2009-10-17;2009-10-17;12600,00;41000000;10;Huila Departamental
02;;SIMIT;2010-02-26;2010-02-26;38600,00;41000000;10;Huila Departamental
02;;SIMIT;2010-12-20;2010-12-20;12875,00;41000000;10;Huila Departamental
52;;SIMIT;2008-08-13;2008-08-13;24731197,00;41001000;10;Neiva
52;;SIMIT;2008-11-16;2008-11-16;40741843,00;41001000;10;Neiva
52;;SIMIT;2009-02-06;2009-02-06;65666437,00;41001000;10;Neiva
52;;SIMIT;2009-02-26;2009-02-26;3855133,05;41001000;10;Neiva
52;;SIMIT;2009-03-26;2009-03-26;6467731,65;41001000;10;Neiva
52;;SIMIT;2009-04-23;2009-04-23;7026589,35;41001000;10;Neiva
52;;SIMIT;2009-05-15;2009-05-15;6264167,40;41001000;10;Neiva
52;;SIMIT;2009-06-25;2009-06-25;9180345,15;41001000;10;Neiva
52;;SIMIT;2009-07-26;2009-07-26;7150300,20;41001000;10;Neiva
52;;SIMIT;2009-08-27;2009-08-27;6547934,70;41001000;10;Neiva
52;;SIMIT;2009-08-28;2009-08-28;95078070,00;41001000;10;Neiva
52;;SIMIT;2009-09-17;2009-09-17;9596796,30;41001000;10;Neiva
52;;SIMIT;2009-10-25;2009-10-25;6606899,10;41001000;10;Neiva
52;;SIMIT;2009-11-14;2009-11-14;7191529,66;41001000;10;Neiva
52;;SIMIT;2009-12-17;2009-12-17;3145267,80;41001000;10;Neiva
52;;SIMIT;2010-01-22;2010-01-22;6331047,76;41001000;10;Neiva
52;;SIMIT;2010-02-19;2010-02-19;4926781,80;41001000;10;Neiva
52;;SIMIT;2010-03-24;2010-03-24;6832962,91;41001000;10;Neiva
52;;SIMIT;2010-04-22;2010-04-22;5411839,51;41001000;10;Neiva
52;;SIMIT;2010-05-30;2010-05-30;5673848,65;41001000;10;Neiva
52;;SIMIT;2010-06-24;2010-06-24;4450723,45;41001000;10;Neiva
52;;SIMIT;2010-07-28;2010-07-28;7432410,60;41001000;10;Neiva
52;;SIMIT;2010-08-12;2010-08-12;10070175,65;41001000;10;Neiva
52;;SIMIT;2010-09-24;2010-09-24;7124556,65;41001000;10;Neiva
52;;SIMIT;2010-10-29;2010-10-29;8410776,55;41001000;10;Neiva
52;;SIMIT;2010-11-30;2010-11-30;6752394,55;41001000;10;Neiva
52;;SIMIT;2010-12-29;2010-12-29;233703,00;41001000;10;Neiva
52;;SIMIT;2011-01-28;2011-01-28;4465582,85;41001000;10;Neiva
52;;SIMIT;2011-02-28;2011-02-28;5269725,00;41001000;10;Neiva
52;;SIMIT;2011-03-31;2011-03-31;5980227,55;41001000;10;Neiva
52;;SIMIT;2011-05-30;2011-05-30;18637445,80;41001000;10;Neiva
52;;SIMIT;2011-06-24;2011-06-24;6777605,25;41001000;10;Neiva
52;;SIMIT;2011-07-27;2011-07-27;11198378,90;41001000;10;Neiva
52;;SIMIT;2011-08-12;2011-08-12;7533769,05;41001000;10;Neiva
52;;SIMIT;2011-09-23;2011-09-23;5522819,30;41001000;10;Neiva
52;;SIMIT;2011-11-08;2011-11-08;7439532,40;41001000;10;Neiva
50;;SIMIT;2009-05-18;2009-05-18;101687,60;41016000;10;Aipe
50;;SIMIT;2009-05-26;2009-05-26;108047,50;41016000;10;Aipe
50;;SIMIT;2009-06-16;2009-06-16;41409,30;41016000;10;Aipe
50;;SIMIT;2009-07-25;2009-07-25;10672,51;41016000;10;Aipe
50;;SIMIT;2009-08-26;2009-08-26;15795,31;41016000;10;Aipe
50;;SIMIT;2009-09-30;2009-09-30;23479,50;41016000;10;Aipe
50;;SIMIT;2009-10-20;2009-10-20;4269,00;41016000;10;Aipe
52;;SIMIT;2005-01-19;2005-01-19;3329133,00;41298000;10;Garzon
50;;SIMIT;2005-05-20;2005-05-20;1085655,00;41298000;10;Garzon
50;;SIMIT;2005-07-11;2005-07-11;1142416,00;41298000;10;Garzon
50;;SIMIT;2005-08-31;2005-08-31;967722,00;41298000;10;Garzon
50;;SIMIT;2005-11-02;2005-11-02;349010,00;41298000;10;Garzon
50;;SIMIT;2005-12-21;2005-12-21;781233,00;41298000;10;Garzon
50;;SIMIT;2005-12-21;2005-12-21;2803079,00;41298000;10;Garzon
50;;SIMIT;2005-12-21;2005-12-21;-19075,00;41298000;10;Garzon
50;;SIMIT;2006-03-15;2006-03-15;512165,00;41298000;10;Garzon
50;;SIMIT;2006-04-20;2006-04-20;339476,00;41298000;10;Garzon
50;;SIMIT;2006-06-15;2006-06-15;384062,00;41298000;10;Garzon
50;;SIMIT;2006-07-17;2006-07-17;299499,00;41298000;10;Garzon
50;;SIMIT;2006-09-15;2006-09-15;292255,00;41298000;10;Garzon
50;;SIMIT;2006-10-18;2006-10-18;68368,00;41298000;10;Garzon
